contest_id,minPosition,maxPosition,payout
158441793,1,10,20.0
158441794,1,5,100.0
158441795,1,5,200.0
158441796,1,10,2.0
158441797,1,10,6.0
158441798,1,5,20.0
158441799,1,3,50.0
158441800,1,3,150.0
158441801,1,10,6.0
158441802,1,10,6.0
158441803,1,3,100.0
158441804,1,10,50.0
158441805,1,10,2.0
158441806,1,10,2.0
158441807,1,10,6.0
158441808,1,10,6.0
158441809,1,10,10.0
158441810,1,10,10.0
158441811,1,5,20.0
158441812,1,10,6.0
158441813,1,17,2.0
158441814,1,17,2.0
158441815,1,17,10.0
158441816,1,5,50.0
158441817,1,9,3.0
158441818,1,9,15.0
158441819,1,9,30.0
158441820,1,9,75.0
158441821,1,10,2.0
158441822,1,10,6.0
158441823,1,10,10.0
158441824,1,5,20.0
158441825,1,5,50.0
158441826,1,17,2.0
158441827,1,5,500.0
158441828,1,9,3.0
158441829,1,10,2.0
158441830,1,5,200.0
158441831,1,10,100.0
158441832,1,5,100.0
158441833,1,1,25.0
158441834,1,1,25.0
158441835,1,1,25.0
158441836,1,1,25.0
158441837,1,1,25.0
158441838,1,2,25.0
158441839,1,2,25.0
158441840,1,2,25.0
158441841,1,1,60.0
158441842,1,1,140.0
158441843,1,1,300.0
158441844,1,1,850.0
158441845,1,1,25.0
158441846,1,1,25.0
158441847,1,1,888.0
158441848,1,1,888.0
158441849,1,1,888.0
158441850,1,1,888.0
158441851,1,1,888.0
158441852,1,1,888.0
158441853,1,1,2500.0
158441854,1,1,2500.0
158441855,1,1,15.0
158441856,1,1,15.0
158441857,1,2,15.0
158441858,1,2,15.0
158441859,1,1,15.0
158441860,1,1,15.0
158441861,1,2,15.0
158441862,1,1,15.0
158441863,1,2,15.0
158441864,1,4,15.0
158441865,1,2,15.0
158441866,1,4,15.0
158441867,1,10,15.0
158441868,1,1,15.0
158441869,1,1,15.0
158441870,1,1,15.0
158441871,1,1,15.0
158441872,1,1,15.0
158441873,1,1,15.0
158441874,1,1,15.0
158441875,1,1,15.0
158441876,1,1,15.0
158441877,1,1,15.0
158441878,1,2,15.0
158441879,1,1,15.0
158441880,1,1,15.0
158441881,1,1,15.0
158441882,1,1,15.0
158441883,1,2,15.0
158441885,1,1,25.0
158441886,1,2,25.0
158441887,1,4,25.0
158441888,1,2,25.0
158441889,1,1,25.0
158441890,1,1,25.0
158441891,1,1,25.0
158441892,1,1,555.0
158441893,1,1,555.0
158441894,1,10,20.0
158441895,1,5,100.0
158441896,1,5,200.0
158441897,1,10,2.0
